id,title,industry,region,availability_status,priority_tier,source_quality,last_checked,url,notes
company-00674,Tullow Oil,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Tullow+Oil&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00675,Tunisie Telecom,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Tunisie+Telecom&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00676,UiPath,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UiPath%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00677,Umniah,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Umniah&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00678,UN Global Pulse,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UN+Global+Pulse%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00679,UN Volunteers,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UN+Volunteers%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00680,UN Women,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UN+Women%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00681,UN-Habitat,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UN-Habitat%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00682,UNCDF,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNCDF%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00683,UNCTAD,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNCTAD%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00684,UNDP,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNDP%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00685,UNDRR,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNDRR%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00686,UNEP,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNEP%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00687,UNESCO,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNESCO%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00688,UNFPA,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNFPA%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00689,UNHCR,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNHCR%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00690,UNICC,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNICC%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00691,UNICEF,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNICEF%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00692,UNIDO,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNIDO%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00693,UNITAR,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNITAR%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00694,United Arab Emirates University,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22United+Arab+Emirates+University%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00695,United Bank for Africa,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=United+Bank+for+Africa&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00696,United Nations Secretariat,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22United+Nations+Secretariat%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00697,University of Cape Town,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Cape+Town%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00698,University of Ghana,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Ghana%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00699,University of Lagos,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Lagos%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00700,University of Nairobi,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Nairobi%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00701,University of Pretoria,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Pretoria%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00702,University of Rwanda,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Rwanda%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00703,University of the Witwatersrand,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+the+Witwatersrand%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00704,University of Tunis El Manar,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22University+of+Tunis+El+Manar%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00705,UNODC,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNODC%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00706,UNOPS,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNOPS%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00707,UNSSC,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22UNSSC%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00708,Valeo Egypt,Automotive & Mobility,Egypt,Career Page Available,Directory,A,2026-07-20,https://valeo.wd3.myworkdayjobs.com/en-US/valeo_jobs,
company-00709,Valeo Egypt,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Valeo+Egypt&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00710,valU,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=valU&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00711,VillageReach,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22VillageReach%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00712,Vivo Energy,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Vivo+Energy&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
company-00713,VMware by Broadcom,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22VMware+by+Broadcom%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00714,Vodacom,Automotive & Mobility,Global,Career Page Available,Directory,C,2026-07-20,https://www.google.com/search?q=%22Vodacom%22+careers+jobs+digital+transformation+ICT,"Search current jobs, consulting assignments, tenders and technology programmes."
company-00715,Vodacom South Africa,Automotive & Mobility,Global / Regional,Career Page Available,Directory,B,2026-07-20,https://www.linkedin.com/jobs/search/?keywords=Vodacom+South+Africa&sortBy=DD,"Search current technology, transformation, architecture, programme and data roles."
